DRD2_rs1800497,SLC6A4_rs25531,COMT_rs4680,MAOA_rs6323,HTR2A_rs6313,DRD2_methyl,SLC6A4_methyl,COMT_methyl,MAOA_methyl,HTR2A_methyl,Drug_Exposure_Years,Addiction_Susceptibility_Score,Serotonin_Level,Dopamine_Level
2,0,0,0,1,34.73433262588427,1.911609442976403,73.26990505902803,8.510348611978536,88.60861088135164,10,0.0038371455078008987,156.6740131291649,115.78781256927464
1,1,2,0,2,89.98333456872724,47.68434683178171,40.45273855738697,38.55975925133334,89.56899442666165,18,0.5020081977391821,51.019482287916766,81.58136036917864
0,0,0,2,0,2.18233967754895,68.77220424305607,6.835320030995861,7.103488904400212,29.72872042813265,17,0.5831278234528693,164.5784750300321,66.77308038602916
1,1,2,2,1,66.37896861755891,72.27069576982285,78.37598424841073,21.07931015500286,22.99937539632405,11,0.5789653202958044,127.1122881149278,145.46554921391336
2,2,1,0,2,96.33944342135504,69.2532431537108,28.5758324592706,22.936577703767234,41.13039720662313,0,0.05451192743782629,166.90477555026797,145.73858700286252
1,2,2,1,2,56.016818346184195,13.443512940812186,43.276687959926264,46.91072110475787,24.05315851801487,18,0.3140438069184325,128.3745213335883,64.73236416360263
1,2,1,1,1,93.68224620330918,29.93955883716812,68.54438832219016,26.856216745364257,67.23838432917036,19,0.4991989468413318,146.1537286453032,87.55501160933497
2,2,2,2,0,5.225787928602377,35.87155254170135,33.2456157148712,10.09781068177611,82.60646845482856,16,0.21657918562724088,167.94974830925605,146.7412990392027
1,2,2,1,1,41.87933190741614,80.4437207679505,5.658565614671563,16.749108909410772,67.3092130911217,4,0.8726258854858964,110.7662081881785,30.584208918660387
1,0,2,0,2,26.015779096205115,27.875987241455302,37.39210470128136,14.727556355209092,82.43504472493495,2,0.08710928946143404,50.406222473067814,79.5213898054979
2,2,0,2,1,73.08209649807299,21.070496386720315,94.44485826943034,97.30767979122983,39.69921622074742,1,0.48738444167204287,177.49197439177829,42.054905961716216
1,2,0,0,0,98.12970904972467,95.74480190380962,64.17343972985582,75.92925069184736,15.631697070886085,2,0.691416057513152,107.13355439369938,91.09895586751232
2,2,1,0,2,25.65300624442478,0.88632851134689,67.1479148667207,96.7761465269562,73.79509473975922,7,0.26175110013448244,124.40640890248746,32.96039454485846
1,2,1,1,1,65.41746014740745,99.78208556819781,63.22821536376399,43.974048650790856,36.047450514155386,15,0.6242407369975181,51.16499632309531,78.82781176687534
2,1,0,2,0,19.809763275974014,67.68212988573956,19.899213895943678,27.83684816626566,67.12708252291326,5,0.8293851501423746,123.81380155251469,56.483888974240216
2,0,1,2,2,56.53302545716099,82.84692994491171,41.833386410228016,79.82931972091866,27.064394198176565,12,0.19033697509504754,197.97311023575944,93.99700349504889
1,2,0,1,0,46.39324866883362,29.461939634619316,75.09397983633183,32.62539180411468,8.122963480667266,15,0.9172205918248628,91.74014912281544,149.51923789208396
1,2,2,0,2,97.2005329631537,1.4315277667059978,10.137289755315916,29.93833737053483,99.25817954877634,15,0.553558532662358,109.31274053635671,126.06433261520972
1,2,1,0,1,60.85272726964666,73.78695185615301,27.785277608971228,23.25059922078312,15.620150793059928,2,0.29923200430106056,153.0784994703015,131.47705099493055
0,0,1,0,0,34.950637208681876,83.41445970006758,27.631910846585363,12.967897822423534,98.8420993963481,12,0.43085827538227073,172.21905012854882,106.2317984830897
0,1,0,0,2,11.409578488793336,74.04761319535191,43.2018927594506,25.646306101676597,97.72799325664472,13,0.31219188378638796,112.60874360091505,34.987181792671024
0,0,1,2,0,15.124682873493455,14.285028730083859,98.0368740942185,35.53197484738877,79.38181039080396,7,0.7251111599333161,96.45033056019389,54.815721125297294
2,1,1,2,0,22.53169299512351,75.34279222569691,6.750254668382194,67.39942081457303,65.94229620819976,11,0.7963006634151322,190.67386999776008,141.0077467736466
1,2,2,1,1,25.0966661340298,76.8922782107641,51.870099438059505,6.256484221945158,57.78070502510847,7,0.832937392318661,151.57174500075038,73.93357415145014
2,2,1,1,0,85.06160578411378,65.85405156700548,17.936468201221047,21.050693966534297,86.61015453778347,8,0.9857682495857412,67.85319567397116,42.43640717769547
0,0,2,2,2,56.12227882825249,76.61159327955862,97.06765454097442,80.90236402916764,28.943952161948793,0,0.7912842924966835,60.339181720197296,114.28864390394423
1,0,0,2,2,52.33909113743665,84.59214396777321,11.33035047274642,14.692192358377076,46.7681212484877,5,0.6013840706885634,122.53247761855536,65.93492687211055
2,1,1,0,2,11.476887186921747,61.360411423745845,40.36010023615913,34.26451465225215,61.93899693665019,18,0.3392202983917838,83.01350990709086,62.262829548500605
1,1,2,0,2,86.0139693349435,8.860471396967906,73.78849848346061,86.46589218581401,41.11904758694911,10,0.5445954487107494,88.09771300643803,149.75729466699124
2,0,0,1,1,72.28143032084837,48.76278096672109,70.45544280274453,15.492531114344265,42.7486454090268,10,0.04106817279040542,181.65382682417723,132.97667100319853
1,1,1,2,0,6.766836190000158,7.764933467160507,42.272863689393226,8.27368356181899,33.02846675020844,12,0.7448250755299131,63.4349036474466,78.95253820414092
0,0,0,1,1,70.78350972297687,40.75430310324308,34.652416795271826,48.45379950800108,56.4231816684536,10,0.4459555450921018,157.30461728433346,147.6313449379799
0,1,1,2,0,54.353821734264606,40.71064891256276,39.76123785528706,30.24195112785364,85.0574528015116,17,0.02002322973218762,90.67133800708821,108.01358681030564
1,0,0,0,0,8.172534574677826,6.600984414024158,26.42762631586393,56.34083644838541,20.152837800631286,14,0.06250694151041081,164.04923321062066,119.04269422557122
2,0,0,1,0,45.830064152865646,34.88205339694793,20.53329387067998,80.38048904834751,93.44330387534414,0,0.38746646382175665,158.36170766953168,33.78156516986539
0,0,2,1,1,48.469628713004695,11.099809879131485,48.303969755889,13.714848815274316,68.90876537482296,6,0.5834215190184351,51.10878521664395,44.59263112176686
0,1,0,2,0,16.577454016327575,80.82352100092221,26.853375606760732,58.0699084554285,82.32732126800302,12,0.4642039489521267,126.37031193823987,105.9702151795486
0,1,1,0,1,94.56981470002823,94.76880259644707,28.746166489725013,50.550876038986395,55.619069263001165,11,0.6192043172921549,70.89792235670696,137.88287791793806
1,1,1,1,2,84.99753714806619,7.231647525793861,65.67560634745571,14.407878601319958,77.95167014240634,17,0.4802942587913558,179.93405458680152,104.84924713051147
1,0,2,0,2,66.90223373291083,95.51152072917014,96.85373316998923,62.39984855289824,1.620039733946721,18,0.6617038454813468,180.73788242936098,46.08298731827901
2,1,1,1,0,46.22955610006072,52.25765993367452,60.363720055937506,27.364041786077166,81.83804247795352,14,0.21912606467080087,112.75187112406371,43.891205549558954
2,1,1,0,1,41.17655415845085,29.95656779538739,7.697946706496628,48.78343185440125,4.013885908536652,7,0.11284318718362141,116.65934276766208,131.3023074988898
2,0,1,2,2,65.09734671509541,7.686207527616351,7.558361385406698,8.227232427706188,88.99133763628625,18,0.59643395462566,95.49244091067906,46.71628064494972
1,2,0,1,1,54.543186940690546,50.06242680704178,95.1423220845566,45.958405721362304,99.19627472386433,9,0.48468951693630746,157.49094484400467,92.42783526048305
1,0,0,1,1,6.227310588188562,79.45155444907486,29.729079030733363,30.646346804282032,29.40674621767778,6,0.026867654044935296,103.79920445396887,34.45359839547627
2,1,1,0,0,51.25026487703317,70.70864772666981,9.206698608247542,82.23812111853543,21.031855628579365,17,0.38048188549303585,90.16887117839507,39.68037208694128
2,0,2,0,2,80.64036172328395,5.022601146397376,59.90445871503815,5.697872699736828,76.53633638580408,15,0.10612558549099549,114.83465892567624,110.68179211714377
1,2,0,1,0,45.923987759695805,7.290183536790352,62.36487782902661,41.860727491832996,25.302634092025322,19,0.5313568317526952,63.72312775811881,112.701769251302
2,0,2,2,0,5.195657755426842,40.28732826326371,64.85048201186882,45.8431424131438,86.55623831722035,5,0.39577767966043076,161.99048069663058,70.9763287930131
0,1,1,0,2,78.6278199384033,29.52904940479433,26.74020278575413,72.50060762991187,10.28425921574767,8,0.6131519111030179,51.88946019076804,55.87317182916537
1,2,1,0,2,20.13637821359744,23.238432305604782,1.5110684214475034,57.428757509021096,12.595519637935826,12,0.8056022187702383,146.6727592280891,127.64523249087695
2,1,0,0,1,25.862083488803876,28.10044989087136,96.50153694544719,66.72123371941811,97.91515551006155,7,0.2996686838414908,77.42967901323087,56.052387536386846
1,2,1,1,2,16.47063534322959,80.34827432968846,25.089304569110247,77.7049285651756,67.38388982700046,15,0.9621021041650275,84.86060693216197,95.04324835996556
0,2,0,1,1,33.02150648714976,92.92280536318539,67.60262880525475,86.22029736581888,84.68872244289528,12,0.5356345005875744,145.344799796006,146.18506090354867
1,0,1,1,1,75.6751505688635,40.510269452756646,70.66298698787095,31.38754967224705,32.4329377351518,12,0.618290798754788,198.94151986743609,47.74229254348605
1,0,1,1,1,51.93858595039374,90.61110021324971,61.00074170794857,53.802270536390296,67.64837495206044,16,0.680672373225737,166.6576233608826,142.90515209936507
1,1,0,2,2,20.488127415071254,32.1495701247882,31.290739421364822,84.01080784391999,59.42418273085972,19,0.6667315298575898,83.8759448335088,51.94716636824024
1,0,0,2,0,87.78300781520409,47.64369863437916,27.109625376406576,98.94511309650565,60.3150120122947,4,0.5109707430450621,76.40371325617006,98.09318496278755
0,0,0,1,1,87.95818549515292,22.602899781599973,59.76682827027031,88.95193110437631,68.25324595377215,16,0.4287642911146835,179.93493054015056,75.24092543504935
1,2,1,2,0,87.05784250460069,64.0476042175844,86.60956336116915,37.14672626243768,57.53591731290986,8,0.053781964177377906,116.62759218822565,145.7914321802191
1,0,1,0,0,23.87962113815393,97.89811151748088,94.67337289233956,19.516651721865042,42.906236930266594,1,0.02208584530117974,70.55792042422331,62.82504348023243
2,2,2,0,2,45.12393441809881,60.34930960433786,10.590580440375764,48.93925374065887,27.592269438054686,17,0.35796119453276465,179.33171349829072,77.95896025029043
1,2,0,0,0,98.49896561408751,35.78140841135489,15.482861259771985,74.16414518360422,76.8581330913202,8,0.33366089063369264,172.4138529371392,147.94321414265045
2,2,1,1,0,77.20124763099903,64.78174459905284,94.47362587830797,49.25690707532976,22.62724300031862,5,0.38769515483900674,197.58595458457452,94.37644694261678
0,1,1,0,2,2.716742122555982,12.292067846538757,73.65352283347926,48.31808633136685,69.23543061544142,10,0.13836820088819002,186.4615530069026,90.31561387455042
0,1,0,2,1,6.5204591260492055,88.86590802653987,88.29938248297731,83.82304210818006,23.333282264932663,5,0.7381682705368436,177.76855079908125,60.93341858447896
0,1,2,1,0,46.39313768123328,50.30839507798363,20.263263413534315,36.14037790671863,62.53301699544539,5,0.856964414776239,57.886159671650475,114.16362723725297
0,2,0,2,2,90.92202058615601,44.93497420396421,58.758587110940184,85.97946748116456,74.70782671290289,12,0.938714635374035,65.6623054247177,31.724754213333316
2,1,2,0,0,53.870179795271426,58.58647884535192,70.11395944174737,40.680480095172356,21.87138889065392,10,0.49236230351962584,135.34747914561842,35.94151556427522
1,1,1,0,0,49.781250803429025,62.47838627894025,68.01118854469726,32.82331056783394,5.994330086130828,13,0.7008656991254286,129.72188694227313,101.92303045629632
0,0,2,0,1,10.547369995663058,7.177580622651303,40.81516908666981,45.3989911199699,13.097374299417408,1,0.8555511234358725,118.69448217343032,71.00094885821449
1,1,1,1,0,65.6780104724294,68.26172212234025,1.5394891691308477,76.24469586748684,60.59969672710255,7,0.41829111109348593,109.51839881218763,144.39796466411525
2,1,0,2,2,82.21031606002255,24.193168031552958,58.29260568042631,12.600202786399429,84.94464062257356,2,0.3094127948704444,114.68157272964933,138.38288288673428
2,2,0,1,0,38.04200075075623,71.39526325065899,25.310153917960875,19.64192158720174,4.499682123542437,2,0.9367245558534901,135.39469012021928,115.64475104120487
2,2,0,1,1,77.56118509253275,82.25347943841967,45.02542461428904,95.1444825663092,73.41512590416463,0,0.5156765510770731,50.31147764001218,128.17746973533616
0,2,2,0,1,96.44766539008116,80.39585075525203,95.75810150838173,17.54916273813574,34.13186459500521,18,0.497253886590878,89.10631611992784,110.0798219601232
1,2,1,1,2,20.376645912768907,55.25009674078891,39.903531764243475,56.77273179310546,47.85283699195225,17,0.17841609656349577,127.74195810330666,45.06985232521928
1,2,0,1,1,52.33296311947413,52.016989231075115,83.98016066644267,57.931446666193786,92.88595498455656,16,0.10815501457335674,158.33241480104692,121.86520436270432
1,2,0,0,0,28.713795808457554,14.287596133941172,18.854060574925114,48.96244620502448,33.19715047358455,19,0.8421068624835116,76.12350385930945,55.223036246261564
2,1,1,1,1,79.28544190338394,77.53461504031355,67.24604980250288,64.47452485768186,46.5336933939486,12,0.6141331761875181,132.03217606811495,68.81314261202361
0,2,0,0,2,57.75933658811575,27.140938044671437,97.70069544389435,22.982672579761843,1.3682414760681105,2,0.3258245840194487,157.16895258286726,128.30810545229042
2,2,1,0,1,63.45824175503038,49.669542281794655,10.189310087293679,55.266226777674824,8.159872000483837,0,0.19173621739026647,116.6941486870857,94.38307300721378
2,0,1,0,1,79.79141596158941,28.42740929275167,0.8319942227192012,37.21732552468971,25.859159113478402,3,0.5554972801696314,54.06217005050766,133.1928857020091
1,1,1,0,1,39.59704726624549,13.382836299969314,43.35827926326144,66.1667259629189,2.7852240821074403,12,0.5839192892611353,117.3902237698455,55.5642383811917
2,1,1,1,2,91.50900684070432,62.95576968917366,9.26254830513672,14.122354337314945,63.1375326048251,16,0.20699360124505817,94.46673316162297,102.93341263282646
1,1,1,0,1,53.302886724614,5.4332034822903825,74.83843496762313,57.08774168394763,42.63983568016225,10,0.8514057478914739,189.44744115519924,40.0549167057914
0,2,2,0,1,15.7954822835348,74.86452341262,91.45486638485589,18.52703553833237,54.814520272802206,1,0.08426436615585109,68.69200785174911,107.16731922480356
1,2,0,1,0,69.58991181688025,31.758679526111667,43.402097270875885,27.86430631150364,17.464718589632955,15,0.3560930851664217,147.87139332608484,121.50408453306417
0,2,2,1,2,79.32613504382545,0.013469300448532007,25.871164215544095,21.87098003235832,29.593202943661613,1,0.6803844137625221,57.90796495017517,100.1917072774466
1,0,0,2,1,31.67616770675267,51.11291392372298,43.44033190066098,18.28377798688171,66.38244748527251,18,0.2741203638192007,116.92556567190448,61.94778017985723
2,2,2,1,2,85.7179256998753,4.6851908527603126,72.3447817850001,82.5710951560667,96.53027236303998,18,0.8276751947812718,133.0969230830121,33.76112026306401
2,0,1,1,1,90.61432547657664,27.616955782089946,0.9054161580370979,28.570756766089033,5.04167736022092,15,0.7398678266004035,94.69323969752982,44.33386607571429
0,1,0,2,1,27.690448737780894,70.69764874557161,58.945398948469716,92.71237818644494,89.03843208552661,18,0.7890228445481342,118.26134532805767,104.67635748888314
0,2,0,1,1,98.3521472715222,6.268962162186586,61.329168488737906,96.99265253451908,57.68812013112085,8,0.11910653587671627,74.5330691795281,142.13042602110164
0,0,2,1,0,14.071152804875842,83.93384923560023,63.76882468959355,57.126046993709735,56.39195667556237,0,0.14054712799554292,95.61857742020543,54.78412847664077
1,0,2,1,0,20.201566840248997,0.3819922658583108,24.202207998087722,14.30011226657264,50.027853520776034,9,0.2864737377445836,143.16594873653045,118.20313789261185
1,2,0,1,0,18.422483923802613,24.682386920190226,71.40527233781268,37.45482433795813,6.9394085904183385,18,0.5180771651975611,95.27000837917326,133.97412758988497
0,1,2,2,2,89.39897100078704,74.09040561520715,9.13914863317764,79.7732263348214,8.987685173616066,0,0.7480160766994024,184.96146176133075,92.50586141370133
2,1,2,1,2,65.42925523249619,31.627014972930677,19.92703364668008,36.739072869707044,60.09120056590861,1,0.8365308907609035,144.26104364614847,110.31189550123894
1,1,2,1,0,15.210428322227287,10.189238806601352,87.74700466544819,8.701721830278874,34.09585714355583,15,0.7043353159571805,115.79735276539768,127.80183800113778
1,0,1,2,2,44.032341836834895,36.02339188004279,73.87231507265663,55.678491092818795,91.72680665776807,11,0.9285968815306384,55.81354033312737,61.281018928871234
1,0,1,0,1,61.529802506980204,27.039328638452552,1.3745554011345251,84.51208514960348,40.659053735947225,7,0.7387435096159303,124.93225028070069,65.62748091216515
0,0,2,2,1,8.34640849893833,84.27119021605549,24.83762603698002,79.59263871435024,14.328145870264109,17,0.3062678870046147,164.71643631876339,30.07530199541474
0,0,2,0,1,88.24163684073388,31.334791758514314,21.440648299316457,17.512314013035322,71.4718833502036,1,0.2650812843385726,89.83363970186204,145.57129570773628
0,1,1,2,0,80.36035354415351,78.89324717760073,27.080632803697256,67.27646144124667,29.335342144100984,12,0.6961924503010899,171.01603544731512,140.10538735156138
0,2,1,2,2,50.52067735766382,89.18721448107347,24.755977027988642,22.05042634356471,52.54703073558932,5,0.19287056868961427,87.77101490763222,121.74819165113163
0,0,0,1,0,96.71266152591704,43.381741957652956,6.252629574284574,21.820753455217222,69.783278550517,5,0.09271481081026989,173.56195819262007,39.48912251719777
2,0,0,0,2,41.77609792750997,90.9943143854392,45.894051659682034,87.40717733051852,90.02641112020704,8,0.5322228748561939,62.79025124175161,83.70034676394098
2,1,1,1,1,98.41103190364979,37.73180539631929,73.27334747861651,24.966895274023017,79.2191194801676,15,0.8216415697789553,179.92755633035443,42.22701047658634
0,2,2,0,0,66.79199988036271,96.40784164901082,60.67317247174364,26.32473465180112,67.63610678727241,10,0.10137984246986353,124.87796763999957,31.910432071535833
1,2,2,2,2,63.467127325394145,8.928952452557294,67.28716685980798,0.06533907612995549,67.96331823951436,6,0.7918913237957292,94.4806384430393,103.94195582551167
0,1,2,2,2,16.5954895295785,68.70192665032427,8.114917853623915,87.06690341255177,94.59246440320865,9,0.8115720043515481,89.7669875622723,145.2995300496226
2,1,2,0,1,88.1927758304644,49.38140404569287,95.14907101767872,79.25948132091347,29.582409749653603,9,0.48227400008154353,114.8015838395544,138.344162811858
2,2,0,1,0,42.74896879206152,38.76488054556471,83.84918338430248,62.7328935090678,0.11120941961874076,19,0.05731031001048681,199.85742471554676,113.61057779224852
1,0,1,1,0,16.223340578247935,63.27118787486009,80.50903184956627,75.02657639388423,27.19545593981987,17,0.1745898512471864,83.04910901563738,41.59687009978457
2,2,2,1,0,1.260751997575904,70.38570916343312,82.29838050417675,15.20485674244918,21.7891379626744,19,0.7074262751619323,65.48249733184994,62.89968452067602
0,1,0,1,1,55.975568363838256,0.43632696503090873,93.27105081327613,45.832359458757544,66.18345851139982,8,0.7117779449909495,137.75527530779928,68.40680722623492
1,0,2,2,0,52.739962212267635,16.69530887471987,54.42539661136977,35.121938734878086,63.3711599765529,14,0.8983552751676653,123.28136996603857,121.57800692946735
0,0,1,2,1,71.93536223691585,71.30460506343186,20.02820178676259,9.37765262570165,59.34613827047238,3,0.5826861465545828,128.62944065949608,126.26990150821369
0,1,0,2,1,89.02580530178021,66.63854135782064,61.678360785254114,48.61304852149241,1.62434432094537,7,0.1241073677137774,150.04031263358257,76.21273475879045
1,1,1,2,1,7.9406584643029525,96.60475051286772,74.2881493667939,92.07396503426354,72.87780544506475,8,0.12141490550497214,90.0716104805974,80.14607959411316
0,1,1,2,2,73.14964903403623,76.1037790250783,73.79173933540254,4.005911905069448,32.353041248549154,12,0.7211323573568237,186.59974930758327,35.34108471314056
2,2,0,1,0,18.741194409758222,95.0772707731338,52.14490241668801,29.14609134937939,66.50559890066312,8,0.18378466510790115,115.35080991834356,64.69640621025133
0,2,0,1,0,85.8177053157164,70.25405015348069,6.845871933357806,20.754093620570345,55.65784285021533,3,0.32838549961660535,69.36292927136927,84.15422126131679
1,0,0,1,1,81.90635138616561,29.805220863944314,37.11129384301278,23.81466536656963,34.27309254279072,16,0.4872120069219139,161.34481351009163,44.03796556623091
1,1,0,1,1,54.07937549855444,10.536492225085647,92.07666084633573,90.84345518793752,13.457626710410775,15,0.0247648775761512,146.46565289267755,84.39209529060255
1,0,0,2,0,71.02427986233116,78.18238633449356,58.4448909757426,46.806905423429015,9.441889766048096,14,0.24881902701993186,97.36151037260557,132.38109747093603
0,0,0,2,1,31.43501131837484,64.4149221475916,53.83319432557134,46.62994129398188,83.15183331122236,2,0.40788960850728007,143.22780860510727,99.7585223670064
1,0,0,2,0,47.116789893281464,4.818601239329623,26.885351438219352,76.05756424552823,91.8397542081558,19,0.27963631849320625,82.97929345534652,39.47158260460948
1,0,2,0,2,82.16368977104716,36.005046590097834,36.84489199165789,15.44922040049258,64.97880467642996,4,0.13637032746756583,116.72590390107943,53.00055825963292
0,1,1,1,1,45.92651971732139,95.67998154842861,89.53460891531692,48.72653541000508,10.343411486048337,4,0.7280122577961974,184.9118783250988,86.94532201902675
2,0,0,1,0,35.77982653254418,50.04011457102012,66.64630475268358,42.99852141210597,40.20272168882407,19,0.8131476551679849,70.03013497411241,73.37845797861745
0,1,2,2,1,49.421244725029986,43.272913601970465,78.73870267523328,59.69106905466561,72.89392001051573,14,0.25747897614372484,108.0044674981193,73.04724234553186
1,1,2,1,0,82.82492524372184,45.7699605159294,45.434542306765515,99.95577032504386,77.9820884010068,17,0.7744194946063033,173.17136370805207,93.51209377723082
1,2,2,1,0,33.520804737087275,20.88827240051637,63.024721945615795,76.9448894082047,11.82186222910886,14,0.38555356440131383,195.42363491092672,100.12751059073489
0,1,1,2,1,17.37615931357438,36.87071708647952,24.838360874320752,39.78657030174272,0.003071884538241587,1,0.5066857908540028,118.08892046326939,125.62338843314294
2,2,0,0,2,71.20140203307808,36.98132559871766,70.54608302834863,82.75530522740469,71.2137045880605,12,0.8560010748931528,126.04994302150212,70.91598761549815
1,1,2,0,0,82.59782127080818,5.2355020187472405,42.76013337033373,17.070836331248017,35.659617598620564,3,0.7499536818024078,135.82579426756547,126.6559539648704
1,1,1,0,0,10.063747852353334,76.75676285179182,44.25455148147456,3.0463686308960125,25.448133161826025,9,0.8051168513161777,189.85222124505663,70.63334749351591
1,1,1,2,0,23.98741127559447,41.6504431903879,64.93223245768817,20.444837246427305,1.289746978952544,12,0.13684516658635681,178.73101864655447,36.65195867294806
0,2,1,1,2,14.19719897609939,82.21798868164232,93.62806214689266,34.041155611425964,54.02994067614997,9,0.06971942583372948,75.59016869324665,96.50251812057493
1,2,2,2,2,34.79414115821666,85.03480011198954,6.400634660862092,51.05807574595599,85.11507354259817,8,0.8934047290879871,115.51367267706125,100.54827898737774
2,0,0,2,1,45.035097890541266,21.199405469865805,82.47432373470076,61.51291405411998,95.76316462725879,7,0.38783426957109435,119.60006422946394,142.1448294746232
